#METADATA,,,,,,,,,,,
#DATA,,,,,,,,,,,
"Study Name","Respondent Name","Gender","Age","Group","Type","Label","Facial Marker","Parent Stimulus","mean","standard deviation","variance"
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Sentimentality","FaceRecording-1",0.386566829857788,0.677823379173369,0.459444533354005
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Confusion","FaceRecording-1",0.137937761768221,0.548382694831082,0.3007235799902
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Neutral","FaceRecording-1",69.2478708498762,45.8295730018389,2100.34976153088
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Attention","FaceRecording-1",57.1266330892327,41.757659992438,1743.70216804406
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Brow Furrow","FaceRecording-1",0.0346622303809109,0.211535411092182,0.0447472301459386
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Brow Raise","FaceRecording-1",0.11500008129366,0.81499296434254,0.664213531927841
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Cheek Raise","FaceRecording-1",0.322130057780245,1.15238948176805,1.32800151768964
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Chin Raise","FaceRecording-1",0.0931489063025224,1.87306102537632,3.5083576047838
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Dimpler","FaceRecording-1",0.0809775231613722,1.65577537087033,2.74159207878077
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Eye Closure","FaceRecording-1",15.0154690429624,24.3727226358312,594.029608683159
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Eye Widen","FaceRecording-1",0.0146262374500744,0.0901263234517759,0.00812275417893413
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Inner Brow Raise","FaceRecording-1",0.328928217646238,1.17408730397416,1.3784809973533
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Jaw Drop","FaceRecording-1",0.536108682695037,3.19139775767356,10.1850196476839
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Lip Corner Depressor","FaceRecording-1",0.0448749763154,0.633795650255916,0.40169692628332
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Lip Press","FaceRecording-1",0.104791640018148,0.561375398177972,0.315142337679477
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Lip Pucker","FaceRecording-1",0.661182394450203,3.34526250245812,11.1907812103523
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Lip Stretch","FaceRecording-1",0.268996996395696,1.38052756075095,1.90585634599296
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Lip Suck","FaceRecording-1",0.790061328533228,2.58049027272143,6.65893004760993
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Lid Tighten","FaceRecording-1",0.0451866504793683,0.229989198218966,0.0528950312974027
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Mouth Open","FaceRecording-1",0.266242975142861,2.76143800864925,7.62553987561276
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Nose Wrinkle","FaceRecording-1",0.225472780681075,1.22957864837102,1.5118636525299
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Smile","FaceRecording-1",1.09898752663234,3.06482546860205,9.39315515299174
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Smirk","FaceRecording-1",0.0115294632922189,0.215366659615265,0.0463827980738374
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Upper Lip Raise","FaceRecording-1",1.49746918024771,6.27144362979132,39.3310052016501
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Blink","FaceRecording-1",0.00182164795594154,0.042642778866672,0.00181840658947189
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","BlinkRate","FaceRecording-1",2.80189384500374,5.42263593321634,29.404980464209
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Pitch","FaceRecording-1",-5.6111193389046,6.24137549975748,38.9547681289729
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Yaw","FaceRecording-1",-7.45864465147779,8.99362971263776,80.8853754080408
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Roll","FaceRecording-1",-3.0293824080381,5.18528352035612,26.8871651864767
"thermal_painting_study","2023-10-06 15-29-04","MALE",0,"Default","Annotation","highlight of your thinkings and inspired","Interocular Distance","FaceRecording-1",43.0969876741308,29.6079590955404,876.631241803191
